X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
2.0,2.0,train,8.863580037115629E-4,66.1008707846918,0.6254321085551618
3.0,3.0,train,4.157493759352325E-4,31.75925483023089,0.43921005870808516
4.0,4.0,train,5.918712583755169E-4,44.333287667832764,0.5271826517673903
5.0,5.0,train,5.433510560794791E-4,40.797126448964626,0.5058258361390412
7.0,7.0,train,0.0010022695607061491,73.81286830372092,0.6537516040605607
8.0,8.0,train,0.0011823273124581767,81.31191952642799,0.6901431984519575
9.0,9.0,train,6.788790697595638E-4,50.31117536951087,0.561189698511003
10.0,10.0,train,1.433595012455397E-4,9.996672865352995,0.2126381965777136
11.0,11.0,train,8.640716798306183E-4,64.57683397060565,0.6194476642112824
12.0,12.0,train,8.263598725381974E-4,62.16469038156551,0.6088734152777036
13.0,13.0,train,9.20475199608338E-4,68.32339435039749,0.634237397872708
15.0,15.0,train,0.0011690630621297544,80.11086934802455,0.6877253957072342
16.0,16.0,train,3.574924677470999E-4,27.50278250963169,0.4024332060351572
17.0,17.0,train,7.940725427522126E-4,60.19101652711479,0.5993418572669751
18.0,18.0,train,0.001084704313386294,76.85948821756719,0.6714193270216076
19.0,19.0,train,9.048094166378214E-4,67.31919020742038,0.630246188414383
21.0,21.0,train,8.563121191359474E-4,64.12931491215006,0.6173188929203696
22.0,22.0,train,7.666007579598931E-4,57.89474252286282,0.5908583587427275
23.0,23.0,train,9.739728024598957E-4,72.0289357191622,0.6472406681208941
25.0,25.0,train,7.92401550515923E-4,60.10013100676896,0.5988359033998764
27.0,27.0,train,5.179519194700606E-4,38.87986535543818,0.49385810756029175
28.0,28.0,train,6.376505647372094E-4,47.82542294782378,0.5457068432799909
29.0,29.0,train,0.0014945814228393556,90.23856677014365,0.7379131578493291
30.0,30.0,train,0.001209134991032583,82.26957279672877,0.6949171552556187
31.0,31.0,train,0.0011305618775502401,78.7477503544418,0.6804887490048656
32.0,32.0,train,2.930426208421474E-4,23.410135408779645,0.35568707800207794
33.0,33.0,train,0.001096979612028436,77.29848148881209,0.6738971435236677
34.0,34.0,train,0.0011276009056940448,78.52340414141148,0.6799182935395135
38.0,38.0,train,5.451078242889587E-4,41.006506446510144,0.5066327093739841
39.0,39.0,train,3.9913149640766497E-4,30.60870506997214,0.42918911731069315
40.0,40.0,train,4.167111293353084E-4,31.846304033956233,0.4397792569987683
43.0,43.0,train,7.98666190789227E-4,60.57520067605574,0.6007261978860883
44.0,44.0,train,1.33591084424238E-4,9.208950402633947,0.20106237414285183
45.0,45.0,train,6.094788109709492E-4,45.7988807931966,0.5344834108245167
46.0,46.0,train,0.002247409284671036,97.9310286430531,0.8089314907682609
47.0,47.0,train,0.002811397911070541,99.69191773070764,0.8411735484542573
48.0,48.0,train,5.286551658538271E-4,39.65152658139869,0.49897128519421957
50.0,50.0,train,0.0027034142284239797,99.41079438622515,0.8358707211304339
52.0,52.0,train,5.191338680046026E-4,39.05010219061494,0.494427870808202
53.0,53.0,train,0.0011081890025972947,77.80487713049759,0.6761273819431736
55.0,55.0,train,0.001332758355715168,86.86401638756006,0.7151551367953376
56.0,56.0,train,9.331706627799322E-4,68.87427405000851,0.6374091927553368
57.0,57.0,train,7.724509619803069E-4,58.44684705475117,0.5926949181461191
59.0,59.0,train,0.0020068891809048644,97.04759112828877,0.7908224235368837
61.0,61.0,train,0.0019480560803952073,96.42155912298215,0.785857878899935
62.0,62.0,train,0.0012581501692158256,83.7502681500383,0.7032759110003043
63.0,63.0,train,3.9727659909546064E-4,30.434122088685594,0.42804831098749
64.0,64.0,train,0.0022106619963905587,97.67498684236995,0.8063703901655318
65.0,65.0,train,0.0030807683094034046,99.99999806647496,0.8530195738742558
66.0,66.0,train,0.0018001384062664022,95.87219582921944,0.7722689617094145
67.0,67.0,train,0.0011660740213188293,79.79100905967924,0.6871753358460588
68.0,68.0,train,3.6037725045103247E-4,27.848315657940443,0.4043674819225653
70.0,70.0,train,3.1105786832896125E-4,24.52529179735119,0.3694744104428969
71.0,71.0,train,6.643654539211482E-4,49.25696305263064,0.5558611160443531
72.0,72.0,train,4.131161691015914E-4,31.57020259329641,0.4376457024510428
73.0,73.0,train,1.4523544896720796E-4,10.155765328541253,0.21482295350709135
75.0,75.0,train,0.0011043434348757557,77.70225372742226,0.6753657072138554
76.0,76.0,train,3.038348736527206E-4,24.20311842487959,0.3640180220401309
77.0,77.0,train,5.537057432472224E-4,41.619207636710414,0.5105439796863942
78.0,78.0,train,0.0011261724279543165,78.44727349021771,0.6796423565781033
80.0,80.0,train,9.28709767374895E-4,68.67806297262442,0.6363009844217118
81.0,81.0,train,5.686803854789854E-4,42.60512842482474,0.5172100336049203
82.0,82.0,train,0.001234488474367999,83.00227492449228,0.6992987391218562
84.0,84.0,train,3.153071787191809E-4,24.92605776344411,0.37264089833445985
85.0,85.0,train,2.8622450983065807E-4,22.883608279794363,0.35031048423261585
86.0,86.0,train,6.817179884223297E-4,50.809692400447716,0.5622170736229681
88.0,88.0,train,1.617090504682214E-4,11.444941435530668,0.23350002380628765
89.0,89.0,train,6.996914517993063E-4,52.26237942977159,0.5686114712664915
91.0,91.0,train,4.986182984194393E-4,37.203986203577635,0.4843525227662104
92.0,92.0,train,6.882909057969604E-4,51.331136410737074,0.5645773803047006
93.0,93.0,train,0.002552333330634683,98.87674051585907,0.8278280856956952
95.0,95.0,train,3.5946090305352836E-4,27.75350078299349,0.40375442023074914
96.0,96.0,train,1.1187453070939434E-4,7.288222284088226,0.17406701893777904
97.0,97.0,train,1.5015321477668573E-4,10.540161360673125,0.22049312046978833
98.0,98.0,train,1.272236951026529E-4,8.644571422657828,0.19333183733048667
99.0,99.0,train,7.160077703964107E-5,4.333814965347079,0.11885213442870797
101.0,101.0,train,5.40711533888926E-4,40.491118652435446,0.5046085453918306
102.0,102.0,train,9.565068901428766E-4,70.77188938600518,0.6430982018645275
103.0,103.0,train,0.0012394421461185163,83.18464568246807,0.7001401753631366
104.0,104.0,train,1.6051953241587213E-4,11.30197886735844,0.23218121337511125
105.0,105.0,train,2.2672992252019533E-4,16.843637142857645,0.2992877812728373
107.0,107.0,train,3.716234642481752E-4,28.77766936280325,0.4117901068582457
108.0,108.0,train,1.436096961522408E-4,10.01736652813164,0.21293027970376752
109.0,109.0,train,0.0010597816174147214,75.7883038070029,0.6662709360360793
110.0,110.0,train,1.6949027941698673E-4,12.035299346169603,0.2420165118512619
111.0,111.0,train,2.443477183168206E-4,18.532100845313575,0.3152130652259037
112.0,112.0,train,0.001646162814793603,94.33119695782167,0.756161907672153
113.0,113.0,train,3.017800694141958E-4,24.087007112513923,0.36244848706044785
114.0,114.0,train,2.7449522063085975E-4,21.655625578407253,0.34084803504300387
115.0,115.0,train,1.2959476339365563E-4,8.861219330641378,0.19622792928491564
116.0,116.0,train,7.461664890850236E-4,56.29752593761906,0.584311373146101
120.0,120.0,train,7.116131399428666E-4,53.14538794776397,0.5727507824980002
121.0,121.0,train,7.612057598996737E-4,57.308704539654535,0.5891499618851074
122.0,122.0,train,0.0014876834859187103,90.09229006491455,0.7370175215079163
123.0,123.0,train,7.071244487807419E-4,52.767461132712285,0.5712016285249223
124.0,124.0,train,3.9494039432108017E-4,30.245159785274762,0.4266049843599652
125.0,125.0,train,2.803008623067573E-4,22.266609608112315,0.3455658638713961
